Campaign,Ad Group,Ad type,Labels,Headline 1,Headline 1 position,Headline 2,Headline 2 position,Headline 3,Headline 3 position,Headline 4,Headline 4 position,Headline 5,Headline 5 position,Headline 6,Headline 6 position,Headline 7,Headline 7 position,Headline 8,Headline 8 position,Headline 9,Headline 9 position,Headline 10,Headline 10 position,Headline 11,Headline 11 position,Headline 12,Headline 12 position,Headline 13,Headline 13 position,Headline 14,Headline 14 position,Headline 15,Headline 15 position,Description 1,Description 1 position,Description 2,Description 2 position,Description 3,Description 3 position,Description 4,Description 4 position,Path 1,Path 2,Final URL,Final mobile URL,Tracking template,Final URL suffix,Custom parameters,Campaign Status,Ad Group Status,Status,Approval Status,Ad strength,Comment
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Working,Responsive search ad,v3_boost,Sub-Zero Not Working,1,Unit Not Working? Call,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on no-start and dead-unit diagnostics with clear repair approval steps.,,sub-zero,working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Not Making Ice,Responsive search ad,v3_boost,Sub-Zero Not Making Ice,1,Ice System Repair Help,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,ice,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Maker Leaking,Responsive search ad,v3_boost,Sub-Zero Leak Repair,1,Leak Repair Priority,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on water leak source diagnostics to prevent repeat damage and downtime.,,sub-zero,leaking,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Ice Dispenser Not Working,Responsive search ad,v3_boost,Sub-Zero Ice Dispenser,1,Unit Not Working? Call,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on no-start and dead-unit diagnostics with clear repair approval steps.,,sub-zero,working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Repair,Responsive search ad,v3_boost,Sub-Zero Freezer Repair,1,Freezer Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Service,Responsive search ad,v3_boost,Sub-Zero Freezer Repair,1,Freezer Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Near Me,Responsive search ad,v3_boost,Sub-Zero Repair Near Me,1,Local Team Near You,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with quick booking and reliable service communication.,,sub-zero,me,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Technician,Responsive search ad,v3_boost,Sub-Zero Technician,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,technician,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Cooling,Responsive search ad,v3_boost,Sub-Zero Not Cooling,1,Fix Not Cooling Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,"Focused on cooling failures, airflow faults, and temperature recovery issues.",,sub-zero,cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Freezing,Responsive search ad,v3_boost,Sub-Zero Not Freezing,1,Fix Not Freezing Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on freezing performance recovery and stable low-temperature operation.,,sub-zero,freezing,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Not Working,Responsive search ad,v3_boost,Sub-Zero Not Working,1,Unit Not Working? Call,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on no-start and dead-unit diagnostics with clear repair approval steps.,,sub-zero,working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Freezer Leaking,Responsive search ad,v3_boost,Sub-Zero Leak Repair,1,Leak Repair Priority,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on water leak source diagnostics to prevent repeat damage and downtime.,,sub-zero,leaking,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Repair,Responsive search ad,v3_boost,Sub-Zero Fridge Repair,1,Cooling Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Service,Responsive search ad,v3_boost,Sub-Zero Fridge Repair,1,Cooling Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Near Me,Responsive search ad,v3_boost,Sub-Zero Repair Near Me,1,Local Team Near You,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with quick booking and reliable service communication.,,sub-zero,me,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Technician,Responsive search ad,v3_boost,Sub-Zero Technician,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,technician,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Cooling,Responsive search ad,v3_boost,Sub-Zero Not Cooling,1,Fix Not Cooling Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,"Focused on cooling failures, airflow faults, and temperature recovery issues.",,sub-zero,cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Freezing,Responsive search ad,v3_boost,Sub-Zero Not Freezing,1,Fix Not Freezing Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on freezing performance recovery and stable low-temperature operation.,,sub-zero,freezing,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Not Working,Responsive search ad,v3_boost,Sub-Zero Not Working,1,Unit Not Working? Call,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on no-start and dead-unit diagnostics with clear repair approval steps.,,sub-zero,working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Leaking,Responsive search ad,v3_boost,Sub-Zero Leak Repair,1,Leak Repair Priority,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on water leak source diagnostics to prevent repeat damage and downtime.,,sub-zero,leaking,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Fridge Warm,Responsive search ad,v3_boost,Sub-Zero Running Warm,1,Cooling Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,warm,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Repair,Responsive search ad,v3_boost,Sub-Zero Refrigerator Fix,1,Cooling Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,repair,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Service,Responsive search ad,v3_boost,Sub-Zero Refrigerator Care,1,Cooling Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,service,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Near Me,Responsive search ad,v3_boost,Sub-Zero Repair Near Me,1,Local Team Near You,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Local Bay Area coverage with quick booking and reliable service communication.,,sub-zero,me,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Same Day,Responsive search ad,v3_boost,Same-Day Sub-Zero Repair,1,Same-Day Slots Open,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Priority scheduling for urgent failures with fast response and transparent process.,,sub-zero,day,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Technician,Responsive search ad,v3_boost,Sub-Zero Technician,1,Experienced Local Techs,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,technician,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Cooling,Responsive search ad,v3_boost,Sub-Zero Not Cooling,1,Fix Not Cooling Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,"Focused on cooling failures, airflow faults, and temperature recovery issues.",,sub-zero,cooling,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Freezing,Responsive search ad,v3_boost,Sub-Zero Not Freezing,1,Fix Not Freezing Fast,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on freezing performance recovery and stable low-temperature operation.,,sub-zero,freezing,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Not Working,Responsive search ad,v3_boost,Sub-Zero Not Working,1,Unit Not Working? Call,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on no-start and dead-unit diagnostics with clear repair approval steps.,,sub-zero,working,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Leaking,Responsive search ad,v3_boost,Sub-Zero Leak Repair,1,Leak Repair Priority,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on water leak source diagnostics to prevent repeat damage and downtime.,,sub-zero,leaking,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Warm,Responsive search ad,v3_boost,Sub-Zero Running Warm,1,Cooling Performance Fix,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on high-intent repair requests and reliable completion after approval.,,sub-zero,warm,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
SZ_Search_BayArea_Hyper_ExactPhrase_2026_v3,Refrigerator Error Code,Responsive search ad,v3_boost,Sub-Zero Error Code Help,1,Error Code Diagnostics,,Book Service Today,,Fast Bay Area Scheduling,,Emergency Slots Available,,No Work Without Approval,,$99 Fee Credited,,180-Day Labor Warranty,,180-Day Parts Warranty,,Insured Local Technicians,,Independent Service Team,,Sub-Zero Repair Specialists,,Clear On-Site Diagnosis,,"Call Now, Book in Minutes",,Service Call & Repair Plan,,Book same-day or next-day service across Bay Area. Fast call or SMS confirmation.,,$99 service call is credited toward approved repair. No work starts without OK.,,Insured independent technicians with 180-day labor and installed parts warranty.,,Focused on fault code diagnostics with a clear repair path after root-cause check.,,sub-zero,code,https://my-appliance-repair.pro/subzero/,,,,,Enabled,Enabled,Enabled,,,RSA v4 CTR/CR boost
